,Country Name,Country Code,Indicator Name,Indicator Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,last
162571,Iraq,IRQ,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,469262.0,648022.0,791059.0,494258.0,494258.0,421244.0,290538.0,290538.0,290538.0,290538.0
162572,Iraq,IRQ,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,278442.0,420491.0,606873.0,289609.0,289609.0,248947.0,196503.0,196503.0,196503.0,196503.0
166028,Israel,ISR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297,66.29297
166029,Israel,ISR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0,9274.0
166030,Israel,ISR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0,6148.0
166031,Israel,ISR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0,3126.0
167181,Italy,ITA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,56.94593,46.85486,46.85486,46.85486,46.85486,46.85486,46.85486,46.85486,46.85486,46.85486,46.85486,45.49802,45.49802,45.49802,45.49802,45.49802,45.49802,45.49802,36.746,36.746,36.746
167182,Italy,ITA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,31389.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,12112.0,8296.0,8296.0,8296.0,8296.0,8296.0,8296.0,8296.0,3826.0,3826.0,3826.0
167183,Italy,ITA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,17874.0,5675.0,5675.0,5675.0,5675.0,5675.0,5675.0,5675.0,5675.0,5675.0,5675.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,3774.0,1406.0,1406.0,1406.0
167184,Italy,ITA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,13514.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,6437.0,4521.0,4521.0,4521.0,4521.0,4521.0,4521.0,4521.0,2420.0,2420.0,2420.0
168334,Jamaica,JAM,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,22.76291,15.77336,15.77336,15.77336,15.77336,15.77336,15.77336,15.77336
168335,Jamaica,JAM,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,39092.0,20147.0,20147.0,20147.0,20147.0,20147.0,20147.0,20147.0
168336,Jamaica,JAM,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,8898.0,3178.0,3178.0,3178.0,3178.0,3178.0,3178.0,3178.0
168337,Jamaica,JAM,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,30193.0,16969.0,16969.0,16969.0,16969.0,16969.0,16969.0,16969.0
170640,Jordan,JOR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,75.76887,60.07627,60.07627,46.05665,46.05665,48.73612,48.73612,48.73612,48.90195,43.24807,43.7422,43.7422,43.7422,43.7422,43.7422,43.7422,38.22836,38.22836,38.22836
170641,Jordan,JOR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,40489.0,9891.0,9891.0,12161.0,12161.0,13205.0,13205.0,13205.0,17438.0,12591.0,14041.0,14041.0,14041.0,14041.0,14041.0,14041.0,12642.0,12642.0,12642.0
170642,Jordan,JOR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,30678.0,5942.0,5942.0,5601.0,5601.0,6436.0,6436.0,6436.0,8528.0,5445.0,6142.0,6142.0,6142.0,6142.0,6142.0,6142.0,4833.0,4833.0,4833.0
170643,Jordan,JOR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,9811.0,3949.0,3949.0,6560.0,6560.0,6770.0,6770.0,6770.0,8910.0,7145.0,7899.0,7899.0,7899.0,7899.0,7899.0,7899.0,7809.0,7809.0,7809.0
171793,Kazakhstan,KAZ,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,72.93715,72.93715,72.93715,72.93715,72.93715,72.93715,72.93715,72.93715,72.93715,72.93715,39.73414,39.73414,39.73414,39.73414,39.73414,39.73414,39.73414,39.73414,39.73414,39.73414,40.71745,71.36423,71.36423,71.36423,71.36423,71.36423,71.36423,71.36423,71.36423,70.45155,70.45155,70.45155
171794,Kazakhstan,KAZ,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,15854.0,15854.0,15854.0,15854.0,15854.0,15854.0,15854.0,15854.0,15854.0,15854.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,4140.0,5189.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,3267.0,2371.0,2371.0,2371.0
171795,Kazakhstan,KAZ,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,11564.0,11564.0,11564.0,11564.0,11564.0,11564.0,11564.0,11564.0,11564.0,11564.0,1645.0,1645.0,1645.0,1645.0,1645.0,1645.0,1645.0,1645.0,1645.0,1645.0,2113.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,2332.0,1671.0,1671.0,1671.0
171796,Kazakhstan,KAZ,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,4291.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,2495.0,3076.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,936.0,701.0,701.0,701.0
172946,Kenya,KEN,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.67839,54.67839,54.67839,54.67839,54.67839,54.67839,54.67839,52.40748,52.40748,52.40748,52.40748,52.40748,52.40748,52.40748,51.55753,51.55753,51.55753,51.55753,48.90889,48.90889,48.90889
172947,Kenya,KEN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513497.0,513497.0,513497.0,513497.0,513497.0,513497.0,513497.0,1452541.0,1452541.0,1452541.0,1452541.0,1452541.0,1452541.0,1452541.0,1271774.0,1271774.0,1271774.0,1271774.0,1290638.0,1290638.0,1290638.0
172948,Kenya,KEN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280772.0,280772.0,280772.0,280772.0,280772.0,280772.0,280772.0,761240.0,761240.0,761240.0,761240.0,761240.0,761240.0,761240.0,655695.0,655695.0,655695.0,655695.0,631237.0,631237.0,631237.0
172949,Kenya,KEN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232725.0,232725.0,232725.0,232725.0,232725.0,232725.0,232725.0,691301.0,691301.0,691301.0,691301.0,691301.0,691301.0,691301.0,616079.0,616079.0,616079.0,616079.0,659401.0,659401.0,659401.0
175252,"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995,27.0995
175253,"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
175254,"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
175255,"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
176405,"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176406,"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0
176407,"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176408,"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0,3204.0
178711,Kuwait,KWT,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,57.63862,57.63862,57.63862,57.63862,57.63862,50.66896,50.66896,50.66896,50.66896,50.66896,61.63688,61.63688,61.63688,61.63688,61.63688,61.63688,61.63688,61.63688,61.63688,61.63688,60.70916,60.70916,60.70916,60.70916,60.70916,60.70916,60.70916,60.70916,60.70916,60.70916,36.60053,46.25924,44.52659,43.6295,43.6295,55.97703,55.97703,45.79765,53.5366,53.5366,37.76702,37.76702,30.52658,24.98193,24.98193,24.98193
178712,Kuwait,KWT,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,49915.0,49915.0,49915.0,49915.0,49915.0,51662.0,51662.0,51662.0,51662.0,51662.0,37386.0,37386.0,37386.0,37386.0,37386.0,37386.0,37386.0,37386.0,37386.0,37386.0,19329.0,19329.0,19329.0,19329.0,19329.0,19329.0,19329.0,19329.0,19329.0,19329.0,977.0,5922.0,6549.0,5949.0,5949.0,5015.0,5015.0,5392.0,3735.0,3735.0,3162.0,3162.0,3192.0,3838.0,3838.0,3838.0
178713,Kuwait,KWT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,28771.0,28771.0,28771.0,28771.0,28771.0,26177.0,26177.0,26177.0,26177.0,26177.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,23044.0,11735.0,11735.0,11735.0,11735.0,11735.0,11735.0,11735.0,11735.0,11735.0,11735.0,358.0,2740.0,2916.0,2596.0,2596.0,2807.0,2807.0,2469.0,2000.0,2000.0,1194.0,1194.0,974.0,959.0,959.0,959.0
178714,Kuwait,KWT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,21145.0,21145.0,21145.0,21145.0,21145.0,25485.0,25485.0,25485.0,25485.0,25485.0,14343.0,14343.0,14343.0,14343.0,14343.0,14343.0,14343.0,14343.0,14343.0,14343.0,7595.0,7595.0,7595.0,7595.0,7595.0,7595.0,7595.0,7595.0,7595.0,7595.0,620.0,3183.0,3633.0,3354.0,3354.0,2208.0,2208.0,2922.0,1735.0,1735.0,1968.0,1968.0,2217.0,2880.0,2880.0,2880.0
179864,Kyrgyz Republic,KGZ,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.09531,42.09531,42.09531,42.09531,42.09531,42.09531,42.09531,42.09531,42.09531,42.09531,40.08704,40.08704,40.08704,40.08704,40.08704,40.08704,40.08704,40.08704,40.08704,37.08995,37.08995,37.08995
179865,Kyrgyz Republic,KGZ,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2834.0,2966.0,2966.0,2966.0,2966.0,2966.0,2966.0,2966.0,2966.0,2966.0,2599.0,2599.0,2599.0
179866,Kyrgyz Republic,KGZ,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,964.0,964.0,964.0
179867,Kyrgyz Republic,KGZ,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,1641.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1777.0,1635.0,1635.0,1635.0
181017,Lao PDR,LAO,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,62.51987,62.51987,62.51987,62.51987,62.51987,68.518,58.96429,58.96429,58.96429,58.96429,66.20392,66.20392,66.20392,66.20392,66.20392,66.20392,58.82159,58.82159,58.82159,58.82159,62.57941,62.57941,62.57941,62.57941,62.57941,62.57941
181018,Lao PDR,LAO,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,272496.0,272496.0,272496.0,272496.0,272496.0,203933.0,233138.0,233138.0,233138.0,233138.0,198012.0,198012.0,198012.0,198012.0,198012.0,198012.0,395150.0,395150.0,395150.0,395150.0,106236.0,106236.0,106236.0,106236.0,106236.0,106236.0
181019,Lao PDR,LAO,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,170364.0,170364.0,170364.0,170364.0,170364.0,139731.0,137468.0,137468.0,137468.0,137468.0,131092.0,131092.0,131092.0,131092.0,131092.0,131092.0,232434.0,232434.0,232434.0,232434.0,66482.0,66482.0,66482.0,66482.0,66482.0,66482.0
181020,Lao PDR,LAO,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,102132.0,102132.0,102132.0,102132.0,102132.0,64202.0,95670.0,95670.0,95670.0,95670.0,66920.0,66920.0,66920.0,66920.0,66920.0,66920.0,162717.0,162717.0,162717.0,162717.0,39754.0,39754.0,39754.0,39754.0,39754.0,39754.0
182170,Latvia,LVA,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,40.20411,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,42.61814,38.63973,38.63973,38.63973,38.63973,38.63973,38.63973,38.63973,37.49594,37.49594,37.49594
182171,Latvia,LVA,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,790.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0,847.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,309.0,309.0,309.0
182172,Latvia,LVA,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,318.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,361.0,178.0,178.0,178.0,178.0,178.0,178.0,178.0,116.0,116.0,116.0
182173,Latvia,LVA,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,193.0,193.0,193.0
183323,Lebanon,LBN,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.04354,38.04354,45.59983,45.59983,45.59983,45.59983,45.59983,45.59983,45.59983,45.59983,45.59983,32.79082,32.79082,32.79082
183324,Lebanon,LBN,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11319.0,11319.0,7002.0,7002.0,7002.0,7002.0,7002.0,7002.0,7002.0,7002.0,7002.0,3009.0,3009.0,3009.0
183325,Lebanon,LBN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4306.0,4306.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,3193.0,987.0,987.0,987.0
183326,Lebanon,LBN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7013.0,7013.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,3809.0,2022.0,2022.0,2022.0
184476,Lesotho,LSO,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.17901,15.17901,15.17901,15.17901,15.17901,15.17901,15.17901,15.17901,15.17901,23.50378,23.50378,23.50378,23.50378,23.50378,22.64178,22.64178,22.64178,22.64178,22.64178,22.64178,22.64178
184477,Lesotho,LSO,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39445.0,39445.0,39445.0,39445.0,39445.0,39445.0,39445.0,39445.0,39445.0,76548.0,76548.0,76548.0,76548.0,76548.0,56208.0,56208.0,56208.0,56208.0,56208.0,56208.0,56208.0
184478,Lesotho,LSO,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5987.0,5987.0,5987.0,5987.0,5987.0,5987.0,5987.0,5987.0,5987.0,17992.0,17992.0,17992.0,17992.0,17992.0,12727.0,12727.0,12727.0,12727.0,12727.0,12727.0,12727.0
184479,Lesotho,LSO,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33457.0,33457.0,33457.0,33457.0,33457.0,33457.0,33457.0,33457.0,33457.0,58557.0,58557.0,58557.0,58557.0,58557.0,43482.0,43482.0,43482.0,43482.0,43482.0,43482.0,43482.0
185629,Liberia,LBR,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,64.41501,62.78146,62.78146,62.78146,62.78146,62.78146,62.78146,62.78146,62.78146,62.78146,62.78146,60.30556,60.30556,60.30556,60.30556
185630,Liberia,LBR,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,201972.0,331421.0,331421.0,331421.0,331421.0,331421.0,331421.0,331421.0,331421.0,331421.0,331421.0,408816.0,408816.0,408816.0,408816.0
185631,Liberia,LBR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,130100.0,208071.0,208071.0,208071.0,208071.0,208071.0,208071.0,208071.0,208071.0,208071.0,208071.0,246539.0,246539.0,246539.0,246539.0
185632,Liberia,LBR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,,,,,,,,,,,,,,,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,71872.0,123350.0,123350.0,123350.0,123350.0,123350.0,123350.0,123350.0,123350.0,123350.0,123350.0,162277.0,162277.0,162277.0,162277.0
186782,Libya,LBY,"Youth illiterate population, 15-24 years, % female",UIS.LPP.AG15T24,,,,,,,,,,,,,,,89.18945,89.18945,89.18945,89.18945,89.18945,89.18945,89.18945,89.18945,89.18945,89.18945,86.04063,86.04063,86.04063,86.04063,86.04063,86.04063,86.04063,86.04063,86.04063,86.04063,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332,79.24332
186783,Libya,LBY,"Youth illiterate population, 15-24 years, both sexes (number)",UIS.LP.AG15T24,,,,,,,,,,,,,,,75634.0,75634.0,75634.0,75634.0,75634.0,75634.0,75634.0,75634.0,75634.0,75634.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,22911.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0,4702.0
186784,Libya,LBY,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,,,,,,,,,,,,,,,67457.0,67457.0,67457.0,67457.0,67457.0,67457.0,67457.0,67457.0,67457.0,67457.0,19713.0,19713.0,19713.0,19713.0,19713.0,19713.0,19713.0,19713.0,19713.0,19713.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0,3726.0
